edep_keV,y_keV_um,z_mGy
0.889565,0.222391,1.26019
0.685502,0.171376,0.971107
0.908091,0.227023,1.28643
0.0407444,0.0101861,0.05772
0.555653,0.138913,0.787158
0.544661,0.136165,0.771586
0.647525,0.161881,0.917306
1.32408,0.331021,1.87574
0.890454,0.222613,1.26145
0.357362,0.0893406,0.506252
0.788462,0.197116,1.11696
1.16637,0.291591,1.65231
0.315925,0.0789811,0.44755
0.288916,0.072229,0.409288
3.02556,0.75639,4.28611
0.950717,0.237679,1.34682
8.32577,2.08144,11.7946
4.36893,1.09223,6.18918
12.185,3.04625,17.2617
0.89042,0.222605,1.2614
0.269166,0.0672914,0.38131
0.890826,0.222706,1.26197
9.16383,2.29096,12.9818
0.572548,0.143137,0.811092
1.0307,0.257676,1.46013
0.388965,0.0972413,0.551022
0.810628,0.202657,1.14836
1.03066,0.257665,1.46007
1.02986,0.257465,1.45894
0.197575,0.0493939,0.279892
8.32918,2.08229,11.7994
0.898119,0.22453,1.27231
0.583563,0.145891,0.826696
0.34163,0.0854074,0.483965
8.32397,2.08099,11.792
0.890864,0.222716,1.26203
8.32623,2.08156,11.7952
0.907731,0.226933,1.28592
8.32474,2.08119,11.7931
0.414643,0.103661,0.587398
0.156313,0.0390783,0.221439
8.32783,2.08196,11.7975
0.567588,0.141897,0.804065
1.28248,0.320621,1.81681
0.788375,0.197094,1.11684
2.76291,0.690728,3.91404
8.32451,2.08113,11.7928
8.32528,2.08132,11.7939
0.890339,0.222585,1.26128
8.32729,2.08182,11.7967
2.83091,0.707726,4.01036
1.33441,0.333603,1.89038
0.908018,0.227005,1.28633
0.227881,0.0569704,0.322825
1.11473,0.278682,1.57916
1.03894,0.259736,1.47181
8.32577,2.08144,11.7946
0.988588,0.247147,1.40047
4.12895,1.03224,5.84921
0.889555,0.222389,1.26017
8.32633,2.08158,11.7954
0.132417,0.0331042,0.187586
6.72081,1.6802,9.52094
0.103832,0.0259581,0.147093
8.32503,2.08126,11.7935
3.09993,0.774983,4.39147
0.191586,0.0478965,0.271408
0.876242,0.219061,1.24132
0.890137,0.222534,1.261
2.97572,0.743929,4.21551
8.32809,2.08202,11.7979
0.890331,0.222583,1.26127
8.32775,2.08194,11.7974
0.0937622,0.0234405,0.132827
8.3254,2.08135,11.7941
8.32461,2.08115,11.7929
0.330942,0.0827354,0.468823
0.89034,0.222585,1.26129
1.03043,0.257608,1.45975
0.32188,0.08047,0.455987
0.890467,0.222617,1.26147
0.527642,0.131911,0.747477
0.909243,0.227311,1.28807
2.2915,0.572874,3.24622
0.207373,0.0518432,0.293772
1.03028,0.257569,1.45952
7.9722,1.99305,11.2937
0.401423,0.100356,0.568669
0.647847,0.161962,0.917763
8.32549,2.08137,11.7942
0.907539,0.226885,1.28565
0.907665,0.226916,1.28583
0.459797,0.114949,0.651365
0.757267,0.189317,1.07277
0.890832,0.222708,1.26198
0.569143,0.142286,0.806268
8.32588,2.08147,11.7947
8.32728,2.08182,11.7967
8.32428,2.08107,11.7925
8.32723,2.08181,11.7966
1.66933,0.417332,2.36483
0.189704,0.0474259,0.268741
8.32765,2.08191,11.7972
8.32475,2.08119,11.7931
0.661204,0.165301,0.936685
0.889674,0.222418,1.26034
8.3263,2.08157,11.7953
0.328394,0.0820986,0.465215
0.142507,0.0356267,0.20188
8.32616,2.08154,11.7951
1.44882,0.362206,2.05245
0.908416,0.227104,1.28689
0.890354,0.222589,1.26131
0.29263,0.0731576,0.41455
8.32378,2.08095,11.7918
0.112816,0.0282039,0.159819
0.886493,0.221623,1.25584
0.500896,0.125224,0.709588
1.0304,0.2576,1.4597
0.510124,0.127531,0.72266
0.182949,0.0457373,0.259172
0.0334098,0.00835246,0.0473296
0.152096,0.0380239,0.215464
1.03079,0.257697,1.46025
0.807475,0.201869,1.1439
0.889686,0.222421,1.26036
8.32795,2.08199,11.7977
1.03013,0.257532,1.45932
0.14648,0.03662,0.207508
0.12324,0.03081,0.174586
8.32556,2.08139,11.7943
11.3002,2.82506,16.0083
0.163264,0.0408161,0.231286
0.908405,0.227101,1.28688
0.159625,0.0399062,0.22613
8.32833,2.08208,11.7982
0.90774,0.226935,1.28594
2.11545,0.528863,2.99682
1.02939,0.257347,1.45827
0.0408686,0.0102171,0.0578958
0.625274,0.156318,0.885785
8.32621,2.08155,11.7952
1.00589,0.251473,1.42498
8.32408,2.08102,11.7922
0.375869,0.0939673,0.53247
0.889797,0.222449,1.26052
1.73081,0.432701,2.45192
0.414385,0.103596,0.587032
8.32699,2.08175,11.7963
1.03018,0.257544,1.45938
8.32407,2.08102,11.7922
8.32626,2.08157,11.7953
1.02975,0.257437,1.45877
8.3259,2.08148,11.7948
2.04313,0.510781,2.89436
0.766298,0.191574,1.08556
0.182199,0.0455498,0.25811
0.466845,0.116711,0.661349
0.413275,0.103319,0.585459
0.622372,0.155593,0.881674
0.277351,0.0693377,0.392905
0.744295,0.186074,1.05439
7.87389,1.96847,11.1544
8.32603,2.08151,11.795
0.315682,0.0789205,0.447206
0.477293,0.119323,0.676149
0.213169,0.0532923,0.301983
0.0973809,0.0243452,0.137953
0.907591,0.226898,1.28573
8.3256,2.0814,11.7943
0.661596,0.165399,0.93724
0.333743,0.0834357,0.472792
8.32475,2.08119,11.7931
0.316806,0.0792016,0.448799
8.32383,2.08096,11.7918
0.623803,0.155951,0.883701
8.32512,2.08128,11.7937
0.442124,0.110531,0.626329
8.32542,2.08135,11.7941
0.59595,0.148988,0.844244
8.32568,2.08142,11.7945
0.890991,0.222748,1.26221
0.890931,0.222733,1.26212
0.908491,0.227123,1.287
0.187128,0.046782,0.265092
8.32575,2.08144,11.7946
0.238977,0.0597442,0.338543
0.150174,0.0375434,0.212741
0.145371,0.0363428,0.205938
2.68482,0.671205,3.80341
0.726462,0.181615,1.02913
8.32774,2.08193,11.7974
1.11828,0.27957,1.58419
0.814536,0.203634,1.1539
1.03004,0.25751,1.45919
7.25597,1.81399,10.2791
8.32582,2.08146,11.7947
0.107222,0.0268056,0.151895
0.169181,0.0422953,0.239668
3.1658,0.791449,4.48478
1.42964,0.357411,2.02528
8.32853,2.08213,11.7985
8.32575,2.08144,11.7945
8.32638,2.08159,11.7954
0.0763521,0.019088,0.108163
0.00875554,0.00218889,0.0124034
0.0667869,0.0166967,0.0946126
1.73609,0.434022,2.45941
1.02901,0.257253,1.45773
8.32295,2.08074,11.7906
0.214158,0.0535394,0.303383
8.32438,2.08109,11.7926
0.412918,0.103229,0.584954
8.32712,2.08178,11.7965
8.32678,2.08169,11.796
0.348392,0.087098,0.493545
1.02934,0.257336,1.4582
1.03026,0.257565,1.4595
0.0214284,0.0053571,0.0303562
0.597946,0.149486,0.847071
0.246778,0.0616945,0.349594
0.889943,0.222486,1.26073
0.269618,0.0674046,0.381951
0.0438765,0.0109691,0.062157
8.32652,2.08163,11.7956
0.661878,0.16547,0.93764
8.32556,2.08139,11.7943
1.36512,0.341279,1.93387
8.32485,2.08121,11.7933
8.32418,2.08104,11.7923
2.29455,0.573637,3.25054
0.0191482,0.00478705,0.027126
0.369013,0.0922531,0.522756
0.889741,0.222435,1.26044
8.32492,2.08123,11.7934
8.32405,2.08101,11.7921
8.32647,2.08162,11.7956
8.3281,2.08202,11.7979
8.32408,2.08102,11.7922
0.103476,0.0258689,0.146587
1.09274,0.273186,1.54802
0.535611,0.133903,0.758765
8.3265,2.08163,11.7956
0.365564,0.091391,0.517871
8.32454,2.08114,11.7928
0.890429,0.222607,1.26141
0.634671,0.158668,0.899098
0.890374,0.222593,1.26133
0.911747,0.227937,1.29161
0.749891,0.187473,1.06232
1.02887,0.257217,1.45753
0.159873,0.0399682,0.226482
8.32632,2.08158,11.7954
0.54099,0.135247,0.766385
0.167124,0.0417809,0.236753
0.110333,0.0275834,0.156302
0.609994,0.152499,0.864139
0.189652,0.0474129,0.268667
0.347973,0.0869933,0.492951
0.523362,0.130841,0.741413
0.0464361,0.011609,0.0657831
1.02944,0.257359,1.45834
0.603028,0.150757,0.854271
0.890661,0.222665,1.26174
0.0734323,0.0183581,0.104027
8.32687,2.08172,11.7961
0.539671,0.134918,0.764517
5.35354,1.33839,7.58402
0.0616785,0.0154196,0.0873759
8.45769,2.11442,11.9815
1.18656,0.296639,1.68092
0.713315,0.178329,1.01051
0.449327,0.112332,0.636532
0.46549,0.116373,0.65943
0.231442,0.0578606,0.32787
8.25495,2.06374,11.6943
1.01798,0.254495,1.44211
0.925124,0.231281,1.31056
0.591105,0.147776,0.83738
0.13636,0.0340901,0.193173
8.32852,2.08213,11.7985
0.266614,0.0666535,0.377695
0.325454,0.0813634,0.461049
8.32634,2.08158,11.7954
0.672148,0.168037,0.952189
0.908312,0.227078,1.28675
1.3604,0.340101,1.9272
0.908208,0.227052,1.2866
0.600766,0.150192,0.851066
0.699446,0.174861,0.990859
8.32461,2.08115,11.7929
10.4045,2.60113,14.7394
0.890638,0.22266,1.26171
0.359924,0.0899809,0.50988
8.32392,2.08098,11.792
0.891063,0.222766,1.26231
0.438986,0.109746,0.621882
1.81073,0.452682,2.56514
0.284094,0.0710235,0.402457
0.907606,0.226901,1.28575
0.69303,0.173258,0.981771
0.486047,0.121512,0.688552
0.534381,0.133595,0.757023
1.13568,0.28392,1.60884
3.29894,0.824734,4.67339
0.251532,0.062883,0.356329
8.32757,2.08189,11.7971
0.890714,0.222679,1.26182
0.287627,0.0719067,0.407463
0.217316,0.054329,0.307857
0.676236,0.169059,0.95798
0.353954,0.0884885,0.501424
0.12127,0.0303175,0.171796
0.235664,0.058916,0.33385
0.122039,0.0305097,0.172884
1.09865,0.274663,1.55639
2.11549,0.528872,2.99688
0.130984,0.0327459,0.185556
0.00714914,0.00178728,0.0101277
0.430074,0.107518,0.609257
0.908431,0.227108,1.28692
0.271637,0.0679093,0.384811
8.32501,2.08125,11.7935
0.890159,0.22254,1.26103
0.465168,0.116292,0.658974
8.32726,2.08181,11.7967
0.0903163,0.0225791,0.127945
8.32847,2.08212,11.7984
8.3256,2.0814,11.7943
0.101354,0.0253386,0.143582
0.960379,0.240095,1.36051
8.32542,2.08136,11.7941
0.893914,0.223479,1.26635
1.03032,0.257581,1.45959
0.0904748,0.0226187,0.12817
1.60689,0.401722,2.27637
0.889962,0.222491,1.26075
0.33877,0.0846925,0.479913
8.32595,2.08149,11.7948
3.20004,0.800011,4.53329
0.804398,0.2011,1.13954
8.3253,2.08132,11.7939
0.535058,0.133764,0.757982
1.56143,0.390359,2.21198
0.177373,0.0443432,0.251273
6.06616,1.51654,8.59354
0.101434,0.0253586,0.143696
0.963247,0.240812,1.36457
4.20534,1.05134,5.95744
8.32677,2.08169,11.796
0.276757,0.0691893,0.392064
7.62842,1.90711,10.8067
0.889988,0.222497,1.26079
0.164681,0.0411702,0.233293
0.451003,0.112751,0.638907
0.153899,0.0384748,0.218019
7.54132,1.88533,10.6833
1.24278,0.310696,1.76057
6.32619,1.58155,8.9619
0.101793,0.0254482,0.144203
0.107068,0.026767,0.151676
0.0843881,0.021097,0.119547
0.582542,0.145635,0.825249
1.84685,0.461712,2.61631
0.133239,0.0333099,0.188752
0.890184,0.222546,1.26107
8.32792,2.08198,11.7976
0.00463941,0.00115985,0.00657235
1.85904,0.46476,2.63358
0.890649,0.222662,1.26172
0.101757,0.0254392,0.144152
0.78061,0.195152,1.10584
1.87186,0.467964,2.65174
0.890373,0.222593,1.26133
0.142001,0.0355002,0.201163
0.908827,0.227207,1.28748
0.907761,0.22694,1.28597
0.35923,0.0898075,0.508898
4.35344,1.08836,6.16723
8.32682,2.08171,11.7961
2.41185,0.602961,3.41671
1.53716,0.38429,2.17759
0.889682,0.22242,1.26035
0.2858,0.0714501,0.404875
0.890607,0.222652,1.26167
8.32737,2.08184,11.7968
0.457375,0.114344,0.647934
0.74302,0.185755,1.05259
0.226046,0.0565114,0.320224
4.04636,1.01159,5.73221
1.91089,0.477724,2.70704
8.32904,2.08226,11.7992
1.5279,0.381976,2.16448
8.3284,2.0821,11.7983
0.101834,0.0254584,0.144261
0.612313,0.153078,0.867425
8.32598,2.0815,11.7949
8.32461,2.08115,11.7929
1.31943,0.329858,1.86915
0.890308,0.222577,1.26124
0.337584,0.0843961,0.478234
0.0192031,0.00480077,0.0272038
8.32816,2.08204,11.798
0.893097,0.223274,1.26519
8.32457,2.08114,11.7929
0.101582,0.0253955,0.143905
0.311841,0.0779602,0.441765
8.32306,2.08076,11.7907
0.908481,0.22712,1.28699
2.02449,0.506121,2.86796
0.372431,0.0931078,0.527599
0.890957,0.222739,1.26216
0.124661,0.0311651,0.176599
8.32556,2.08139,11.7943
0.129103,0.0322757,0.182891
0.651258,0.162814,0.922595
1.03051,0.257628,1.45986
0.189722,0.0474306,0.268767
0.657005,0.164251,0.930737
0.151351,0.0378378,0.214409
2.534,0.6335,3.58975
8.32743,2.08186,11.7969
0.24879,0.0621976,0.352445
1.25802,0.314504,1.78215
0.142307,0.0355766,0.201596
0.409045,0.102261,0.579468
1.0295,0.257374,1.45842
0.455316,0.113829,0.645017
8.32809,2.08202,11.7979
0.889867,0.222467,1.26062
0.618475,0.154619,0.876154
0.907495,0.226874,1.28559
0.302035,0.0755087,0.427873
1.20049,0.300123,1.70066
0.221689,0.0554223,0.314053
0.359654,0.0899136,0.509499
0.0695474,0.0173869,0.0985233
0.890813,0.222703,1.26196
1.23148,0.307869,1.74455
0.103643,0.0259107,0.146824
0.065525,0.0163813,0.0928251
0.250835,0.0627087,0.355342
0.872849,0.218212,1.23651
0.305722,0.0764305,0.433097
1.03046,0.257615,1.45979
0.360699,0.0901748,0.510979
8.32643,2.08161,11.7955
0.0641804,0.0160451,0.0909202
1.0302,0.257551,1.45942
8.32687,2.08172,11.7961
0.478352,0.119588,0.67765
0.381806,0.0954515,0.54088
0.272203,0.0680508,0.385612
0.606297,0.151574,0.858902
0.360811,0.0902028,0.511138
0.220143,0.0550357,0.311862
8.32571,2.08143,11.7945
0.22994,0.057485,0.325741
1.65265,0.413162,2.3412
0.99522,0.248805,1.40986
0.890215,0.222554,1.26111
3.77943,0.944857,5.35407
0.228453,0.0571133,0.323635
8.32782,2.08195,11.7975
0.890362,0.22259,1.26132
0.890561,0.22264,1.2616
0.908816,0.227204,1.28746
8.32699,2.08175,11.7963
0.793747,0.198437,1.12445
0.11969,0.0299225,0.169557
1.90394,0.475986,2.69719
1.97575,0.493938,2.79892
0.29006,0.072515,0.410909
8.32691,2.08173,11.7962
8.32583,2.08146,11.7947
0.721843,0.180461,1.02259
2.82559,0.706398,4.00283
0.527425,0.131856,0.747169
0.0556451,0.0139113,0.0788288
0.980077,0.245019,1.38841
0.359436,0.089859,0.50919
8.32518,2.08129,11.7937
8.32632,2.08158,11.7954
0.331713,0.0829283,0.469917
0.889515,0.222379,1.26012
8.3287,2.08217,11.7987
8.66009,2.16502,12.2682
0.302321,0.0755804,0.428279
0.908089,0.227022,1.28643
0.890767,0.222692,1.26189
1.02907,0.257268,1.45782
0.890042,0.22251,1.26086
0.908494,0.227124,1.287
1.85896,0.46474,2.63347
0.58146,0.145365,0.823716
1.36852,0.342131,1.9387
0.387926,0.0969814,0.549549
0.395594,0.0988985,0.560412
0.101642,0.0254104,0.143989
0.0995111,0.0248778,0.140971
8.32543,2.08136,11.7941
0.224836,0.056209,0.318511
0.433372,0.108343,0.61393
0.179828,0.0449571,0.254751
0.203074,0.0507685,0.287682
0.933142,0.233286,1.32192
0.305568,0.076392,0.432878
8.3253,2.08133,11.7939
0.465354,0.116339,0.659237
1.78954,0.447384,2.53512
0.210734,0.0526834,0.298533
8.32602,2.08151,11.7949
0.202585,0.0506461,0.286988
0.142261,0.0355653,0.201532
0.155453,0.0388634,0.220221
0.918087,0.229522,1.30059
8.326,2.0815,11.7949
8.32715,2.08179,11.7965
2.1295,0.532375,3.01673
0.105806,0.0264516,0.149889
1.09968,0.27492,1.55785
8.32467,2.08117,11.793
2.42772,0.60693,3.43919
0.101465,0.0253663,0.143739
0.897148,0.224287,1.27093
3.97942,0.994855,5.63739
8.32481,2.0812,11.7932
0.265557,0.0663891,0.376197
0.88971,0.222427,1.26039
0.353435,0.0883589,0.500689
0.907538,0.226884,1.28565
0.890467,0.222617,1.26147
0.751762,0.187941,1.06497
8.32731,2.08183,11.7968
8.32587,2.08147,11.7947
0.0231988,0.00579971,0.0328643
0.889372,0.222343,1.25992
0.889949,0.222487,1.26073
8.32631,2.08158,11.7953
8.32789,2.08197,11.7976
0.908917,0.227229,1.2876
1.17568,0.29392,1.66551
0.88996,0.22249,1.26075
1.07279,0.268198,1.51975
2.53124,0.632811,3.58585
1.77322,0.443305,2.51201
0.600512,0.150128,0.850707
0.756452,0.189113,1.07162
0.14546,0.0363651,0.206064
0.889645,0.222411,1.2603
1.03007,0.257517,1.45923
0.363478,0.0908695,0.514916
8.32812,2.08203,11.7979
8.3274,2.08185,11.7969
1.03006,0.257516,1.45922
0.0728535,0.0182134,0.103207
8.326,2.0815,11.7949
8.32345,2.08086,11.7913
1.02979,0.257447,1.45883
0.890108,0.222527,1.26096
8.32537,2.08134,11.794
8.32303,2.08076,11.7907
0.808775,0.202194,1.14574
0.259421,0.0648552,0.367505
1.82257,0.455642,2.58191
8.3254,2.08135,11.794
1.17577,0.293942,1.66563
3.71045,0.927613,5.25636
0.890673,0.222668,1.26176
0.905353,0.226338,1.28255
1.27648,0.31912,1.80831
0.0824379,0.0206095,0.116784
0.825016,0.206254,1.16875
0.798473,0.199618,1.13115
0.108101,0.0270252,0.153139
1.01725,0.254312,1.44107
1.0305,0.257624,1.45984
0.985848,0.246462,1.39659
1.71651,0.429128,2.43167
3.82683,0.956707,5.42122
1.03032,0.257579,1.45958
0.889853,0.222463,1.2606
0.907827,0.226957,1.28606
8.32762,2.08191,11.7972
1.0303,0.257576,1.45956
0.101815,0.0254538,0.144235
0.303735,0.0759339,0.430282
0.129861,0.0324652,0.183966
8.32671,2.08168,11.7959
0.889818,0.222454,1.26055
0.512037,0.128009,0.72537
8.32541,2.08135,11.7941
2.47635,0.619088,3.50809
6.33651,1.58413,8.97652
0.1625,0.0406251,0.230204
1.54779,0.386948,2.19266
8.32446,2.08112,11.7927
0.664023,0.166006,0.940678
8.32814,2.08203,11.7979
0.488827,0.122207,0.69249
8.32672,2.08168,11.7959
0.101418,0.0253545,0.143672
0.303351,0.0758377,0.429738
0.39885,0.0997125,0.565025
8.32727,2.08182,11.7967
2.55286,0.638216,3.61648
0.533512,0.133378,0.755792
8.32688,2.08172,11.7962
8.32432,2.08108,11.7925
8.32587,2.08147,11.7947
8.32399,2.081,11.7921
8.32715,2.08179,11.7965
0.164835,0.0412089,0.233512
8.32676,2.08169,11.796
3.40011,0.850028,4.81672
0.291423,0.0728558,0.41284
0.889741,0.222435,1.26044
1.03095,0.257738,1.46048
0.890276,0.222569,1.2612
0.58128,0.14532,0.823462
0.0912176,0.0228044,0.129222
0.587309,0.146827,0.832002
0.889687,0.222422,1.26036
0.169501,0.0423754,0.240122
3.41562,0.853905,4.83869
8.32688,2.08172,11.7962
0.32383,0.0809576,0.458749
0.547572,0.136893,0.77571
0.651766,0.162942,0.923315
0.763728,0.190932,1.08192
0.474073,0.118518,0.671589
8.32383,2.08096,11.7918
0.623923,0.155981,0.883871
8.32583,2.08146,11.7947
8.32414,2.08104,11.7923
0.477266,0.119316,0.676112
8.3278,2.08195,11.7975
1.26276,0.315689,1.78887
1.19977,0.299943,1.69964
8.32549,2.08137,11.7942
0.101385,0.0253462,0.143625
5.2653,1.31632,7.459
15.0706,3.76764,21.3495
0.995116,0.248779,1.40972
0.0308822,0.00772055,0.0437488
8.32783,2.08196,11.7975
0.27678,0.0691949,0.392096
8.32518,2.08129,11.7937
0.971544,0.242886,1.37632
0.0823455,0.0205864,0.116653
0.461792,0.115448,0.65419
0.115664,0.0289161,0.163854
0.646752,0.161688,0.916212
8.3262,2.08155,11.7952
0.457176,0.114294,0.647652
1.02925,0.257313,1.45808
2.89542,0.723856,4.10176
0.890783,0.222696,1.26191
8.3244,2.0811,11.7926
0.493237,0.123309,0.698737
0.0372631,0.00931578,0.0527883
0.890344,0.222586,1.26129
0.890372,0.222593,1.26133
0.163498,0.0408745,0.231617
8.3273,2.08182,11.7967
0.908013,0.227003,1.28632
8.32633,2.08158,11.7954
1.03032,0.25758,1.45959
1.03066,0.257665,1.46007
0.913514,0.228378,1.29412
0.706498,0.176625,1.00085
0.0343254,0.00858136,0.0486266
1.03062,0.257656,1.46002
1.09111,0.272778,1.54571
0.908819,0.227205,1.28746
0.716602,0.179151,1.01516
0.115121,0.0287801,0.163084
0.90778,0.226945,1.28599
0.0490552,0.0122638,0.0694933
8.32689,2.08172,11.7962
8.32659,2.08165,11.7957
8.32438,2.08109,11.7926
0.907671,0.226918,1.28584
0.0687125,0.0171781,0.0973405
2.59488,0.648719,3.67599
8.32439,2.0811,11.7926
0.105607,0.0264017,0.149606
0.604172,0.151043,0.855891
0.388475,0.0971187,0.550327
1.40873,0.352183,1.99566
0.0959189,0.0239797,0.135882
8.32498,2.08124,11.7935
0.814801,0.2037,1.15428
0.845261,0.211315,1.19743
0.931106,0.232777,1.31904
0.287012,0.0717529,0.406591
0.146557,0.0366393,0.207618
0.35454,0.088635,0.502254
1.03031,0.257578,1.45958
0.826706,0.206677,1.17114
0.198859,0.0497148,0.281711
0.481311,0.120328,0.681842
8.32521,2.0813,11.7938
7.95535,1.98884,11.2698
0.210737,0.0526843,0.298538
8.32522,2.08131,11.7938
1.0293,0.257326,1.45815
0.246286,0.0615715,0.348898
1.17743,0.294357,1.66799
8.32473,2.08118,11.7931
0.770441,0.19261,1.09143
0.59995,0.149987,0.84991
0.0929619,0.0232405,0.131693
8.32658,2.08165,11.7957
0.89074,0.222685,1.26185
0.0244182,0.00610455,0.0345917
0.211702,0.0529255,0.299905
5.21567,1.30392,7.3887
0.225447,0.0563617,0.319376
0.0214217,0.00535543,0.0303468
1.47742,0.369355,2.09296
1.63807,0.409516,2.32054
1.46632,0.36658,2.07724
0.738526,0.184632,1.04622
0.211072,0.052768,0.299012
1.77039,0.442598,2.508
0.669604,0.167401,0.948584
0.225144,0.056286,0.318947
0.908818,0.227204,1.28746
1.03071,0.257678,1.46014
8.32585,2.08146,11.7947
8.32547,2.08137,11.7942
8.32729,2.08182,11.7967
8.3273,2.08183,11.7967
8.32877,2.08219,11.7988
0.474761,0.11869,0.672562
8.32421,2.08105,11.7924
8.32872,2.08218,11.7988
8.32735,2.08184,11.7968
2.32445,0.581113,3.2929
0.385567,0.0963917,0.546208
0.890769,0.222692,1.26189
0.387758,0.0969394,0.549311
0.89062,0.222655,1.26168
0.410424,0.102606,0.581421
0.890853,0.222713,1.26201
0.889519,0.22238,1.26012
1.22697,0.306743,1.73817
8.32622,2.08156,11.7952
0.915978,0.228995,1.29761
0.967018,0.241755,1.36991
0.896472,0.224118,1.26997
11.8546,2.96366,16.7937
0.907648,0.226912,1.28581
7.01243,1.75311,9.93406
8.329,2.08225,11.7992
0.227634,0.0569084,0.322474
0.199188,0.049797,0.282177
0.890187,0.222547,1.26107
8.32649,2.08162,11.7956
0.891033,0.222758,1.26227
0.730919,0.18273,1.03545
8.32459,2.08115,11.7929
1.03046,0.257616,1.45979
0.105141,0.0262853,0.148947
0.256019,0.0640048,0.362686
0.891203,0.222801,1.26251
0.671281,0.16782,0.95096
0.294885,0.0737212,0.417744
1.02926,0.257314,1.45808
0.0615085,0.0153771,0.0871351
0.714169,0.178542,1.01172
0.300453,0.0751133,0.425633
0.164463,0.0411159,0.232985
0.889525,0.222381,1.26013
1.03053,0.257631,1.45988
1.1702,0.292551,1.65775
0.101587,0.0253967,0.143911
8.32671,2.08168,11.7959
0.344547,0.0861367,0.488097
0.890556,0.222639,1.26159
8.32391,2.08098,11.7919
1.16949,0.292372,1.65674
1.48868,0.37217,2.10892
0.775604,0.193901,1.09875
8.32415,2.08104,11.7923
8.32374,2.08093,11.7917
0.133819,0.0334548,0.189573
0.308662,0.0771655,0.437261
0.30781,0.0769525,0.436055
0.168969,0.0422422,0.239367
0.203657,0.0509144,0.288508
0.889732,0.222433,1.26043
0.043083,0.0107708,0.061033
0.270299,0.0675746,0.382914
0.215346,0.0538364,0.305066
3.5953,0.898826,5.09323
0.253716,0.0634289,0.359422
8.32414,2.08103,11.7923
0.271975,0.0679939,0.38529
0.78511,0.196278,1.11221
3.29733,0.824332,4.67111
8.32496,2.08124,11.7934
8.32595,2.08149,11.7948
0.142374,0.0355935,0.201692
0.143974,0.0359935,0.203959
0.449222,0.112305,0.636384
0.27374,0.0684349,0.387789
0.351195,0.0877987,0.497515
0.746791,0.186698,1.05793
8.32848,2.08212,11.7984
0.527573,0.131893,0.747379
0.889876,0.222469,1.26063
0.67033,0.167583,0.949614
0.516443,0.129111,0.731611
0.891031,0.222758,1.26227
0.20075,0.0501874,0.284389
0.318363,0.0795907,0.451004
0.561012,0.140253,0.794749
0.907933,0.226983,1.28621
0.747285,0.186821,1.05863
0.909187,0.227297,1.28799
8.32636,2.08159,11.7954
1.56694,0.391735,2.21978
0.889836,0.222459,1.26057
0.276488,0.0691219,0.391682
5.21552,1.30388,7.38849
8.3246,2.08115,11.7929
0.485564,0.121391,0.687866
0.928573,0.232143,1.31545
1.29852,0.32463,1.83953
